Año lectivo,AMIE,Nombre_Institución,Zona,Provincia,Cantón,Parroquia,Sostenimiento,Área,Matricula_Total
2022-2023 Fin,09H02704,ESCUELA DE EDUCACIÓN BÁSICA FISCAL OSWALDO GUAYASAMIN,Zona 8,GUAYAS,GUAYAQUIL,MORRO,FISCAL,RURAL,29
2022-2023 Fin,09H02705,ESCUELA DE EDUCACIÓN BÁSICA FISCAL MONSEÑOR LEÓNIDAS PROAÑO,Zona 8,GUAYAS,GUAYAQUIL,MORRO,FISCAL,RURAL,115
2022-2023 Fin,09H02707,ESCUELA DE EDUCACION BASICA AB JAIME HURTADO GONZALEZ,Zona 5,GUAYAS,SAN JACINTO DE YAGUACHI,GENERAL PEDRO J. MONTERO (BOLICHE),FISCAL,RURAL,55
2022-2023 Fin,09H02790,UNIDAD EDUCATIVA FISCAL LUIS FERNANDO VIVERO,Zona 8,GUAYAS,GUAYAQUIL,POSORJA,FISCAL,RURAL,3285
2022-2023 Fin,09H02793,ESCUELA DE EDUCACIÓN BÁSICA FISCAL PROF JOSÉ VICENTE ÁLVAREZ CARVAJAL,Zona 8,GUAYAS,GUAYAQUIL,POSORJA,FISCAL,RURAL,673
2022-2023 Fin,09H02794,ESCUELA DE EDUCACIÓN BÁSICA FISCAL PABLO NERUDA,Zona 8,GUAYAS,GUAYAQUIL,POSORJA,FISCAL,RURAL,933
2022-2023 Fin,09H02795,ESCUELA DE EDUCACIÓN BÁSICA FISCAL ILEANA ESPINEL CEDEÑO,Zona 8,GUAYAS,GUAYAQUIL,POSORJA,FISCAL,RURAL,1230
2022-2023 Fin,09H02796,CENTRO DE EDUCACIÓN INICIAL FISCAL POSORJA,Zona 8,GUAYAS,GUAYAQUIL,POSORJA,FISCAL,RURAL,297
2022-2023 Fin,09H02797,ESCUELA DE EDUCACIÓN BÁSICA FISCAL PLUTARCO NARANJO,Zona 8,GUAYAS,GUAYAQUIL,POSORJA,FISCAL,RURAL,431
2022-2023 Fin,09H02800,ESCUELA DE EDUCACIÓN BÁSICA FISCAL SIMÓN BOLÍVAR,Zona 8,GUAYAS,GUAYAQUIL,PUNA,FISCAL,RURAL,44
2022-2023 Fin,09H02804,ESCUELA DE EDUCACIÓN BÁSICA FISCAL MANUEL MARÍA SÁNCHEZ,Zona 8,GUAYAS,GUAYAQUIL,POSORJA,FISCAL,RURAL,1139
2022-2023 Fin,09H02810,ESCUELA DE EDUCACIÓN BÁSICA FISCAL ANTONIO DE NEBRIJA,Zona 8,GUAYAS,GUAYAQUIL,PUNA,FISCAL,RURAL,72
2022-2023 Fin,09H02812,UNIDAD EDUCATIVA FISCAL PUNÁ,Zona 8,GUAYAS,GUAYAQUIL,PUNA,FISCAL,RURAL,341
2022-2023 Fin,09H02813,ESCUELA DE EDUCACIÓN BÁSICA FISCAL JOHN F KENNEDY,Zona 8,GUAYAS,GUAYAQUIL,PUNA,FISCAL,RURAL,85
2022-2023 Fin,09H02814,ESCUELA DE EDUCACIÓN BÁSICA FISCAL NAHIN ISAIAS BARQUET,Zona 8,GUAYAS,GUAYAQUIL,PUNA,FISCAL,RURAL,96
2022-2023 Fin,09H02815,ESCUELA DE EDUCACION BASICA FISCAL 24 DE SEPTIEMBRE,Zona 8,GUAYAS,GUAYAQUIL,PUNA,FISCAL,RURAL,276
2022-2023 Fin,09H02816,UNIDAD EDUCATIVA FISCAL JUAN LEÓN MERA,Zona 8,GUAYAS,GUAYAQUIL,PUNA,FISCAL,RURAL,333
2022-2023 Fin,09H02817,ESCUELA DE EDUCACIÓN BÁSICA FISCAL VÍCTOR EMILIO ESTRADA,Zona 8,GUAYAS,GUAYAQUIL,PUNA,FISCAL,RURAL,307
2022-2023 Fin,09H02818,ESCUELA DE EDUCACIÓN BÁSICA FISCAL GABRIEL GARCÍA MÁRQUEZ,Zona 8,GUAYAS,GUAYAQUIL,PUNA,FISCAL,RURAL,24
2022-2023 Fin,09H02822,"ESCUELA DE EDUCACIÓN BÁSICA FISCAL ""LUIS GARZÓN JIMENEZ""",Zona 8,GUAYAS,GUAYAQUIL,PUNA,FISCAL,RURAL,171
2022-2023 Fin,09H02823,ESCUELA DE EDUCACIÓN BÁSICA FISCAL SANTIAGO GOROTIZA CHAVEZ,Zona 8,GUAYAS,GUAYAQUIL,PUNA,FISCAL,RURAL,75
2022-2023 Fin,09H02826,ESCUELA DE EDUCACIÓN BÁSICA FISCAL NICOLAS AUGUSTO GONZALEZ,Zona 8,GUAYAS,GUAYAQUIL,PUNA,FISCAL,RURAL,244
2022-2023 Fin,09H02827,ESCUELA DE EDUCACIÓN BÁSICA FISCAL CACIQUE TUMBALA,Zona 8,GUAYAS,GUAYAQUIL,PUNA,FISCAL,RURAL,227
2022-2023 Fin,09H02830,UNIDAD EDUCATIVA FISCAL AMÉRICA,Zona 8,GUAYAS,GUAYAQUIL,PUNA,FISCAL,RURAL,165
2022-2023 Fin,09H02832,PRIMERO DE JUNIO,Zona 8,GUAYAS,GUAYAQUIL,TENGUEL,FISCAL,RURAL,282
2022-2023 Fin,09H02833,GUAYAS 9,Zona 8,GUAYAS,GUAYAQUIL,TENGUEL,FISCAL,RURAL,29
2022-2023 Fin,09H02834,9 DE OCTUBRE,Zona 8,GUAYAS,GUAYAQUIL,TENGUEL,FISCAL,RURAL,100
2022-2023 Fin,09H02835,24 DE MAYO,Zona 8,GUAYAS,GUAYAQUIL,TENGUEL,FISCAL,RURAL,611
2022-2023 Fin,09H02838,REPUBLICA DE ISRAEL,Zona 8,GUAYAS,GUAYAQUIL,TENGUEL,FISCAL,RURAL,34
2022-2023 Fin,09H02840,GERONIMO ORION LLAGUNO 4,Zona 8,GUAYAS,GUAYAQUIL,TENGUEL,FISCAL,RURAL,122
2022-2023 Fin,09H02841,RITA LECUMBERRY,Zona 8,GUAYAS,GUAYAQUIL,TENGUEL,FISCAL,RURAL,62
2022-2023 Fin,09H02842,UNIDAD EDUCATIVA TENGUEL SARAGURO,Zona 8,GUAYAS,GUAYAQUIL,TENGUEL,FISCAL,RURAL,1641
2022-2023 Fin,09H02844,MARIA MONTESSORI,Zona 8,GUAYAS,GUAYAQUIL,TENGUEL,FISCAL,RURAL,222
2022-2023 Fin,09H03110,ADOLFO JURADO GONZALEZ,Zona 5,GUAYAS,COLIMES,SAN JACINTO,FISCAL,RURAL,14
2022-2023 Fin,09H03118,PROVINCIA DE EL ORO,Zona 5,GUAYAS,COLIMES,SAN JACINTO,FISCAL,RURAL,28
2022-2023 Fin,09H03172,ESCUELA DE EDUCACION BASICA APOLONIA BRIONES ZAMBRANO,Zona 5,GUAYAS,COLIMES,SAN JACINTO,FISCAL,RURAL,36
2022-2023 Fin,09H03174,UNIDAD EDUCATIVA SAN JACINTO,Zona 5,GUAYAS,COLIMES,SAN JACINTO,FISCAL,RURAL,714
2022-2023 Fin,09H03175,ESCUELA DE EDUCACION BASICA ANTONIO JOSE DE SUCRE,Zona 5,GUAYAS,COLIMES,SAN JACINTO,FISCAL,RURAL,58
2022-2023 Fin,09H03180,ESCUELA DE EDUCACION BASICA SEÑOR DE LOS MILAGROS,Zona 5,GUAYAS,COLIMES,SAN JACINTO,FISCAL,RURAL,107
2022-2023 Fin,09H03181,ESCUELA DE EDUCACION BASICA CENTINELA,Zona 5,GUAYAS,COLIMES,SAN JACINTO,FISCAL,RURAL,49
2022-2023 Fin,09H03186,ESCUELA DE EDUCACION BASICA ENRIQUE GIL GILBERT,Zona 5,GUAYAS,COLIMES,SAN JACINTO,FISCAL,RURAL,12
2022-2023 Fin,09H03188,ESCUELA DE EDUCACION BASICA 24 DE JUNIO,Zona 5,GUAYAS,COLIMES,SAN JACINTO,FISCAL,RURAL,13
2022-2023 Fin,09H03195,ESCUELA DE EDUCACION BASICA FELIX SARMIENTO NUÑEZ,Zona 5,GUAYAS,DAULE,LOS LOJAS (ENRIQUE BAQUERIZO MORENO),FISCAL,RURAL,128
2022-2023 Fin,09H03258,ESCUELA DE EDUCACION BASICA LIBERACION,Zona 5,GUAYAS,DAULE,LIMONAL,FISCAL,RURAL,90
2022-2023 Fin,09H03265,ESCUELA DE EDUCACIÓN BÁSICA JESUS ES MI MAESTRO,Zona 5,GUAYAS,DAULE,LOS LOJAS (ENRIQUE BAQUERIZO MORENO),FISCAL,RURAL,18
2022-2023 Fin,09H03270,ESCUELA DE EDUCACION BASICA EUFEMIA ALVARADO ALVARADO,Zona 5,GUAYAS,DAULE,LIMONAL,FISCAL,RURAL,11
2022-2023 Fin,09H03281,UNIDAD EDUCATIVA DRA MATILDE HIDALGO DE PROCEL,Zona 5,GUAYAS,PEDRO CARBO,VALLE DE LA VIRGEN,FISCAL,RURAL,474
2022-2023 Fin,09H03290,ESCUELA DE EDUCACIÓN BÁSICA LUIS SANCHEZ MORAN,Zona 5,GUAYAS,DAULE,LAUREL,FISCAL,RURAL,44
2022-2023 Fin,09H03293,ESCUELA DE EDUCACION BASICA 28 DE DICIEMBRE,Zona 5,GUAYAS,DAULE,LIMONAL,FISCAL,RURAL,70
2022-2023 Fin,09H03300,ESCUELA DE EDUCACION BASICA SOCORRO DE LO ALTO,Zona 5,GUAYAS,DAULE,LAUREL,FISCAL,RURAL,21
2022-2023 Fin,09H03306,ESCUELA DE EDUCACION BASICA HERIBERTO BARZOLA RUIZ,Zona 5,GUAYAS,DAULE,LOS LOJAS (ENRIQUE BAQUERIZO MORENO),FISCAL,RURAL,20
2022-2023 Fin,09H03313,ESCUELA DE EDUCACIÓN BÁSICA MANUELA ESPEJO,Zona 5,GUAYAS,DAULE,LAUREL,FISCAL,RURAL,27
2022-2023 Fin,09H03323,ESCUELA DE EDUCACION BASICA CINCO  DE MAYO,Zona 5,GUAYAS,DAULE,JUAN BAUTISTA AGUIRRE (LOS TINTOS),FISCAL,RURAL,451
2022-2023 Fin,09H03325,ESCUELA DE EDUCACION BASICA ENRIUR,Zona 5,GUAYAS,DAULE,LAUREL,FISCAL,RURAL,165
2022-2023 Fin,09H03327,ESCUELA DE EDUCACION BASICA REPUBLICA DEL ECUADOR,Zona 5,GUAYAS,DAULE,JUAN BAUTISTA AGUIRRE (LOS TINTOS),FISCAL,RURAL,13
2022-2023 Fin,09H03329,ESCUELA DE EDUCACIÓN BÁSICA MILTON CALDERÓN SAN LUCAS,Zona 5,GUAYAS,DAULE,JUAN BAUTISTA AGUIRRE (LOS TINTOS),FISCAL,RURAL,51
2022-2023 Fin,09H03335,ESCUELA DE EDUCACIÓN BÁSICA MARTHA BUCARAM DE ROLDOS,Zona 5,GUAYAS,DAULE,JUAN BAUTISTA AGUIRRE (LOS TINTOS),FISCAL,RURAL,44
2022-2023 Fin,09H03337,ESCUELA DE EDUCACION BASICA CORDILLERA DE LOS ANDES,Zona 5,GUAYAS,DAULE,JUAN BAUTISTA AGUIRRE (LOS TINTOS),FISCAL,RURAL,44
2022-2023 Fin,09H03338,ESCUELA DE EDUCACION BASICA MIGUEL DE CERVANTES,Zona 5,GUAYAS,DAULE,JUAN BAUTISTA AGUIRRE (LOS TINTOS),FISCAL,RURAL,65
2022-2023 Fin,09H03340,ESCUELA DE EDUCACION BASICA LAS MARGARITAS,Zona 5,GUAYAS,DAULE,JUAN BAUTISTA AGUIRRE (LOS TINTOS),FISCAL,RURAL,45
2022-2023 Fin,09H03343,UNIDAD EDUCATIVA VEINTISIETE DE AGOSTO,Zona 5,GUAYAS,DAULE,JUAN BAUTISTA AGUIRRE (LOS TINTOS),FISCAL,RURAL,500
2022-2023 Fin,09H03344,ESCUELA DE EDUCACION BASICA DOS DE SEPTIEMBRE,Zona 5,GUAYAS,DAULE,LOS LOJAS (ENRIQUE BAQUERIZO MORENO),FISCAL,RURAL,134
2022-2023 Fin,09H03345,ESCUELA DE EDUCACIÓN BÁSICA JOSE LUIS SALAZAR ALVARADO,Zona 5,GUAYAS,DAULE,JUAN BAUTISTA AGUIRRE (LOS TINTOS),FISCAL,RURAL,29
2022-2023 Fin,09H03347,ESCUELA DE EDUCACION BASICA LUIS QUINTO CASTRO,Zona 5,GUAYAS,DAULE,JUAN BAUTISTA AGUIRRE (LOS TINTOS),FISCAL,RURAL,59
2022-2023 Fin,09H03348,ESCUELA DE EDUCACIÓN BÁSICA 31 DE OCTUBRE,Zona 5,GUAYAS,DAULE,JUAN BAUTISTA AGUIRRE (LOS TINTOS),FISCAL,RURAL,21
2022-2023 Fin,09H03349,ESCUELA DE EDUCACION BASICA JUAN BENITO ORELLANA,Zona 5,GUAYAS,DAULE,JUAN BAUTISTA AGUIRRE (LOS TINTOS),FISCAL,RURAL,212
2022-2023 Fin,09H03350,ESCUELA DE EDUCACIÓN BÁSICA SUSANA SAMPIN DE LEON,Zona 5,GUAYAS,DAULE,JUAN BAUTISTA AGUIRRE (LOS TINTOS),FISCAL,RURAL,81
2022-2023 Fin,09H03351,ESCUELA DE EDUCACIÓN BÁSICA CARLOS INOCENTE RODRIGUEZ MACIAS,Zona 5,GUAYAS,DAULE,JUAN BAUTISTA AGUIRRE (LOS TINTOS),FISCAL,RURAL,46
2022-2023 Fin,09H03354,ESCUELA DE EDUCACION BASICA GRACIELA PESANTES DE DUARTE,Zona 5,GUAYAS,DAULE,JUAN BAUTISTA AGUIRRE (LOS TINTOS),FISCAL,RURAL,34
2022-2023 Fin,09H03356,ESCUELA DE EDUCACION BASICA ARACELI GILBERT,Zona 5,GUAYAS,DAULE,JUAN BAUTISTA AGUIRRE (LOS TINTOS),FISCAL,RURAL,44
2022-2023 Fin,09H03359,ESCUELA DE EDUCACION BASICA JUAN DE DIOS MARTINEZ MERA,Zona 5,GUAYAS,DAULE,LAUREL,FISCAL,RURAL,71
2022-2023 Fin,09H03360,ESCUELA DE EDUCACION BASICA DR JAIME ROLDOS AGUILERA,Zona 5,GUAYAS,DAULE,LAUREL,FISCAL,RURAL,31
2022-2023 Fin,09H03361,UNIDAD EDUCATIVA PLAN INTERNACIONAL,Zona 5,GUAYAS,DAULE,LAUREL,FISCAL,RURAL,781
2022-2023 Fin,09H03363,UNIDAD EDUCATIVA MATILDE HIDALGO DE PROCEL,Zona 5,GUAYAS,SALITRE,JUNQUILLAL,FISCAL,RURAL,599
2022-2023 Fin,09H03365,ESCUELA DE EDUCACION BASICA GABRIEL INOCENTE BAJAÑA MENDOZA,Zona 5,GUAYAS,DAULE,LAUREL,FISCAL,RURAL,37
2022-2023 Fin,09H03366,ESCUELA DE EDUCACION BASICA JOSE CELEDONIO LEON,Zona 5,GUAYAS,DAULE,LOS LOJAS (ENRIQUE BAQUERIZO MORENO),FISCAL,RURAL,21
2022-2023 Fin,09H03367,ESCUELA DE EDUCACION BASICA RODRIGO BORJA CEVALLOS,Zona 5,GUAYAS,DAULE,LAUREL,FISCAL,RURAL,22
2022-2023 Fin,09H03368,ESCUELA DE EDUCACIÓN BÁSICA LA VUELTA,Zona 5,GUAYAS,DAULE,LAUREL,FISCAL,RURAL,122
2022-2023 Fin,09H03369,UNIDAD EDUCATIVA LAUREL,Zona 5,GUAYAS,DAULE,LAUREL,FISCAL,RURAL,1023
2022-2023 Fin,09H03370,ESCUELA DE EDUCACION BASICA SIXTO PASTOR BAJAÑA BAJAÑA,Zona 5,GUAYAS,DAULE,LAUREL,FISCAL,RURAL,70
2022-2023 Fin,09H03371,ESCUELA DE EDUCACIÓN BÁSICA PADRE JUAN DE VELASCO,Zona 5,GUAYAS,DAULE,LAUREL,FISCAL,RURAL,338
2022-2023 Fin,09H03373,ESCUELA DE EDUCACION BASICA SAN JACINTO,Zona 5,GUAYAS,DAULE,LAUREL,FISCAL,RURAL,33
2022-2023 Fin,09H03376,ESCUELA DE EDUCACION BASICA VIRGEN DEL CARMEN,Zona 5,GUAYAS,DAULE,LAUREL,FISCAL,RURAL,39
2022-2023 Fin,09H03378,ESCUELA DE EDUCACIÓN BÁSICA NUEVOS HORIZONTES,Zona 5,GUAYAS,DAULE,LIMONAL,FISCAL,RURAL,15
2022-2023 Fin,09H03380,ESCUELA DE EDUCACION BASICA SAN VICENTE,Zona 5,GUAYAS,NARANJAL,TAURA,FISCAL,RURAL,37
2022-2023 Fin,09H03386,ESCUELA DE EDUCACION BASICA RECINTO SAN LORENZO,Zona 5,GUAYAS,DAULE,LIMONAL,FISCAL,RURAL,40
2022-2023 Fin,09H03387,ESCUELA DE EDUCACION BASICA ISMAEL PÉREZ PAZMIÑO,Zona 5,GUAYAS,DAULE,LIMONAL,FISCAL,RURAL,201
2022-2023 Fin,09H03390,ESCUELA DE EDUCACIÓN BÁSICA HUMBERTO VILLEGAS,Zona 5,GUAYAS,DAULE,LIMONAL,FISCAL,RURAL,45
2022-2023 Fin,09H03391,ESCUELA DE EDUCACION BASICA GUILLERMINA DE CEVALLOS,Zona 5,GUAYAS,DAULE,LIMONAL,FISCAL,RURAL,72
2022-2023 Fin,09H03396,ESCUELA DE EDUCACIÓN BÁSICA PATRIA ECUATORIANA,Zona 5,GUAYAS,DAULE,LIMONAL,FISCAL,RURAL,229
2022-2023 Fin,09H03397,UNIDAD EDUCATIVA ROSA OLGA VILLACRES LOZANO,Zona 5,GUAYAS,DAULE,LIMONAL,FISCAL,RURAL,990
2022-2023 Fin,09H03398,ESCUELA DE EDUCACIÓN BÁSICA PROVINCIA DEL GUAYAS,Zona 5,GUAYAS,DAULE,LIMONAL,FISCAL,RURAL,40
2022-2023 Fin,09H03430,ESCUELA DE EDUCACION BASICA LUIS FELIPE BORJA,Zona 5,GUAYAS,DAULE,LOS LOJAS (ENRIQUE BAQUERIZO MORENO),FISCAL,RURAL,185
2022-2023 Fin,09H03432,ESCUELA DE EDUCACION BASICA 4 DE OCTUBRE,Zona 5,GUAYAS,DAULE,LOS LOJAS (ENRIQUE BAQUERIZO MORENO),FISCAL,RURAL,171
2022-2023 Fin,09H03434,ESCUELA DE EDUCACION BASICA RECINTO BELDACA,Zona 5,GUAYAS,DAULE,JUAN BAUTISTA AGUIRRE (LOS TINTOS),FISCAL,RURAL,83
2022-2023 Fin,09H03436,ESCUELA DE EDUCACION BASICA 25 DE JULIO,Zona 5,GUAYAS,DAULE,LOS LOJAS (ENRIQUE BAQUERIZO MORENO),FISCAL,RURAL,40
2022-2023 Fin,09H03437,ESCUELA DE EDUCACIÓN BÁSICA PABLO NERUDA,Zona 5,GUAYAS,DAULE,LOS LOJAS (ENRIQUE BAQUERIZO MORENO),FISCAL,RURAL,26
2022-2023 Fin,09H03438,ESCUELA DE EDUCACION BASICA JOSE MENDOZA CUCALON,Zona 5,GUAYAS,DAULE,LOS LOJAS (ENRIQUE BAQUERIZO MORENO),FISCAL,RURAL,69
2022-2023 Fin,09H03440,ESCUELA DE EDUCACION BASICA PALO COLORADO,Zona 5,GUAYAS,DAULE,LOS LOJAS (ENRIQUE BAQUERIZO MORENO),FISCAL,RURAL,8
2022-2023 Fin,09H03441,UNIDAD EDUCATIVA LUIS ALFREDO GOMEZ GUTIERREZ,Zona 5,GUAYAS,DAULE,LOS LOJAS (ENRIQUE BAQUERIZO MORENO),FISCAL,RURAL,215
2022-2023 Fin,09H03442,ESCUELA DE EDUCACIÓN BÁSICA ALFREDO GANGOTENA,Zona 5,GUAYAS,DAULE,LOS LOJAS (ENRIQUE BAQUERIZO MORENO),FISCAL,RURAL,5
2022-2023 Fin,09H03443,UNIDAD EDUCATIVA VICTORIA TORRES DE NEIRA,Zona 5,GUAYAS,DAULE,LOS LOJAS (ENRIQUE BAQUERIZO MORENO),FISCAL,RURAL,658
2022-2023 Fin,09H03445,ESCUELA DE EDUCACIÓN BÁSICA PULA,Zona 5,GUAYAS,DAULE,LOS LOJAS (ENRIQUE BAQUERIZO MORENO),FISCAL,RURAL,8
2022-2023 Fin,09H03447,ESCUELA DE EDUCACION BASICA MARIA LOURDES,Zona 5,GUAYAS,DAULE,LOS LOJAS (ENRIQUE BAQUERIZO MORENO),FISCAL,RURAL,89
2022-2023 Fin,09H03449,ESCUELA DE EDUCACION BASICA SIMON BOLIVAR,Zona 5,GUAYAS,DAULE,LOS LOJAS (ENRIQUE BAQUERIZO MORENO),FISCAL,RURAL,9
2022-2023 Fin,09H03450,ESCUELA DE EDUCACION BASICA MARIA ESTHER REYES PEÑA,Zona 5,GUAYAS,DAULE,LOS LOJAS (ENRIQUE BAQUERIZO MORENO),FISCAL,RURAL,40
2022-2023 Fin,09H03742,MARISCAL SUCRE 94,Zona 5,GUAYAS,EL EMPALME,GUAYAS (PUEBLO NUEVO),FISCAL,RURAL,92
2022-2023 Fin,09H03776,ESCUELA DE EDUCACION BASICA CRISTOBAL COLON,Zona 5,GUAYAS,EL EMPALME,GUAYAS (PUEBLO NUEVO),FISCAL,RURAL,240
2022-2023 Fin,09H03782,ESCUELA DE EDUCACION BASICA DIECISEIS DE SEPTIEMBRE,Zona 5,GUAYAS,EL EMPALME,EL ROSARIO,FISCAL,RURAL,13
2022-2023 Fin,09H03796,ESCUELA DE EDUCACION BASICA ARCHIPIELAGO DE COLON,Zona 5,GUAYAS,EL EMPALME,GUAYAS (PUEBLO NUEVO),FISCAL,RURAL,33
2022-2023 Fin,09H03805,ESCUELA DE EDUCACION BASICA PRIMERO DE MAYO,Zona 5,GUAYAS,EL EMPALME,EL ROSARIO,FISCAL,RURAL,35
2022-2023 Fin,09H03822,UNIDAD EDUCATIVA CORONEL PEDRO VELEZ MORAN,Zona 5,GUAYAS,EL EMPALME,EL ROSARIO,FISCAL,RURAL,1026
2022-2023 Fin,09H03833,ESCUELA DE EDUCACION BASICA 5 DE JUNIO,Zona 5,GUAYAS,EL EMPALME,EL ROSARIO,FISCAL,RURAL,251
2022-2023 Fin,09H03844,ESCUELA DE EDUCACION BASICA VICENTE ROCAFUERTE,Zona 5,GUAYAS,EL EMPALME,EL ROSARIO,FISCAL,RURAL,256
2022-2023 Fin,09H03866,ESCUELA DE EDUCACION BASICA RUMIÑAHUI,Zona 5,GUAYAS,EL EMPALME,GUAYAS (PUEBLO NUEVO),FISCAL,RURAL,237
2022-2023 Fin,09H03869,ESCUELA DE EDUCACION BASICA ESTERO CHICO,Zona 5,GUAYAS,EL EMPALME,GUAYAS (PUEBLO NUEVO),FISCAL,RURAL,37
2022-2023 Fin,09H03870,ESCUELA DE EDUCACION BASICA SILVIO VIDAL TRIVIÑO,Zona 5,GUAYAS,EL EMPALME,GUAYAS (PUEBLO NUEVO),FISCAL,RURAL,51
2022-2023 Fin,09H03871,ESCUELA DE EDUCACION BASICA CIUDAD DE GUAYAQUIL,Zona 5,GUAYAS,EL EMPALME,GUAYAS (PUEBLO NUEVO),FISCAL,RURAL,615
2022-2023 Fin,09H03873,EL PARAISO,Zona 5,GUAYAS,EL EMPALME,GUAYAS (PUEBLO NUEVO),FISCAL,RURAL,370
2022-2023 Fin,09H03875,ESCUELA DE EDUCACION BASICA  ESTADOS UNIDOS DE NORTEAMERICA,Zona 5,GUAYAS,EL EMPALME,GUAYAS (PUEBLO NUEVO),FISCAL,RURAL,186
2022-2023 Fin,09H03877,ESCUELA DE EDUCACION BASICA DIVINA PROVIDENCIA,Zona 5,GUAYAS,EL EMPALME,GUAYAS (PUEBLO NUEVO),FISCAL,RURAL,42
2022-2023 Fin,09H03882,ESCUELA DE EDUCACION BASICA LUZ DE AMERICA,Zona 5,GUAYAS,EL EMPALME,GUAYAS (PUEBLO NUEVO),FISCAL,RURAL,261
2022-2023 Fin,09H03886,ESCUELA DE EDUCACION BASICA PADRE ALBERTO FERRI,Zona 5,GUAYAS,EL EMPALME,GUAYAS (PUEBLO NUEVO),FISCAL,RURAL,81
2022-2023 Fin,09H03890,ESCUELA DE EDUCACION BASICA LUIS ARMIJOS CAMPOSANO,Zona 5,GUAYAS,EL EMPALME,GUAYAS (PUEBLO NUEVO),FISCAL,RURAL,48
2022-2023 Fin,09H03898,UNIDAD EDUCATIVA PUEBLO NUEVO,Zona 5,GUAYAS,EL EMPALME,GUAYAS (PUEBLO NUEVO),FISCAL,RURAL,567
2022-2023 Fin,09H03902,ESCUELA DE EDUCACION BASICA CERRO DE ORO,Zona 5,GUAYAS,EL EMPALME,GUAYAS (PUEBLO NUEVO),FISCAL,RURAL,40
2022-2023 Fin,09H03904,ESCUELA DE EDUCACION BASICA ANTONIO JOSE DE SUCRE,Zona 5,GUAYAS,EL EMPALME,GUAYAS (PUEBLO NUEVO),FISCAL,RURAL,9
2022-2023 Fin,09H03905,ESCUELA DE EDUCACION BASICA JOSE PERALTA,Zona 5,GUAYAS,EL EMPALME,GUAYAS (PUEBLO NUEVO),FISCAL,RURAL,79
2022-2023 Fin,09H03907,UNIDAD EDUCATIVA 17 DE AGOSTO,Zona 5,GUAYAS,EL EMPALME,GUAYAS (PUEBLO NUEVO),FISCAL,RURAL,237
2022-2023 Fin,09H03909,ESCUELA DE EDUCACION BASICA MURUCUMBA,Zona 5,GUAYAS,EL EMPALME,GUAYAS (PUEBLO NUEVO),FISCAL,RURAL,40
2022-2023 Fin,09H03911,ESCUELA DE EDUCACION BASICA INDEPENDENCIA DE GUAYAQUIL,Zona 5,GUAYAS,EL EMPALME,GUAYAS (PUEBLO NUEVO),FISCAL,RURAL,42
2022-2023 Fin,09H03912,UNIDAD EDUCATIVA GUSTAVO ENRIQUE PICO PINCAY,Zona 5,GUAYAS,EL EMPALME,GUAYAS (PUEBLO NUEVO),FISCAL,RURAL,183
2022-2023 Fin,09H03914,ESCUELA DE EDUCACION BASICA 25 DE JULIO,Zona 5,GUAYAS,EL EMPALME,GUAYAS (PUEBLO NUEVO),FISCAL,RURAL,35
2022-2023 Fin,09H03916,ESCUELA DE EDUCACION BASICA UNION Y PROGRESO,Zona 5,GUAYAS,EL EMPALME,GUAYAS (PUEBLO NUEVO),FISCAL,RURAL,21
2022-2023 Fin,09H03917,ESCUELA DE EDUCACION BASICA 26 DE SEPTIEMBRE,Zona 5,GUAYAS,EL EMPALME,GUAYAS (PUEBLO NUEVO),FISCAL,RURAL,12
2022-2023 Fin,09H03921,ESCUELA DE EDUCACION BASICA DOCE DE OCTUBRE,Zona 5,GUAYAS,EL EMPALME,GUAYAS (PUEBLO NUEVO),FISCAL,RURAL,290
2022-2023 Fin,09H03922,ESCUELA DE EDUCACION BASICA ABDON CALDERON,Zona 5,GUAYAS,EL EMPALME,GUAYAS (PUEBLO NUEVO),FISCAL,RURAL,50
2022-2023 Fin,09H03923,ESCUELA DE EDUCACION BASICA TRINIDAD TUAREZ BRAVO DE MORA,Zona 5,GUAYAS,EL EMPALME,GUAYAS (PUEBLO NUEVO),FISCAL,RURAL,18
2022-2023 Fin,09H03926,ESCUELA DE EDUCACION BASICA LA CHORRERA,Zona 5,GUAYAS,EL EMPALME,GUAYAS (PUEBLO NUEVO),FISCAL,RURAL,74
2022-2023 Fin,09H03928,ESCUELA DE EDUCACION BASICA ERNESTO ALBAN MOSQUERA,Zona 5,GUAYAS,EL EMPALME,GUAYAS (PUEBLO NUEVO),FISCAL,RURAL,26
2022-2023 Fin,09H03930,ESCUELA DE EDUCACION BASICA VEINTE  DE SEPTIEMBRE,Zona 5,GUAYAS,EL EMPALME,GUAYAS (PUEBLO NUEVO),FISCAL,RURAL,297
2022-2023 Fin,09H03933,ESCUELA DE EDUCACION BASICA SAN GREGORIO,Zona 5,GUAYAS,EL EMPALME,GUAYAS (PUEBLO NUEVO),FISCAL,RURAL,64
2022-2023 Fin,09H03934,ESCUELA DE EDUCACION BASICA ALBERT EINSTEIN,Zona 5,GUAYAS,EL EMPALME,GUAYAS (PUEBLO NUEVO),FISCAL,RURAL,126
2022-2023 Fin,09H03938,ESCUELA DE EDUCACIÓN BASICA BOCA DE DAMACIO LOS TILLOS,Zona 5,GUAYAS,EL EMPALME,GUAYAS (PUEBLO NUEVO),FISCAL,RURAL,28
