provincia,anio,ciiu,total_vab_miles_usd
ORELLANA,2018,MANUFACTURA,26890690.0
ORELLANA,2018,OTROS SERVICIOS,11367020.0
ORELLANA,2018,SALUD,11767190.0
ORELLANA,2018,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,49764670.0
ORELLANA,2018,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",105690810.0
ORELLANA,2019,ACTIVIDADES FINANCIERAS,6834820.0
ORELLANA,2019,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,92133560.0
ORELLANA,2019,ADMINISTRACIÓN PÚBLICA,142007890.0
ORELLANA,2019,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",31553990.0
ORELLANA,2019,ALOJAMIENTO Y SERVICIOS DE COMIDA,18364380.0
ORELLANA,2019,COMERCIO,103502000.0
ORELLANA,2019,CONSTRUCCIÓN,25274690.0
ORELLANA,2019,ECONOMÍA TOTAL,5400856920.0
ORELLANA,2019,ENSEÑANZA,48933960.0
ORELLANA,2019,EXPLOTACIÓN DE MINAS Y CANTERAS,4719635870.0
ORELLANA,2019,MANUFACTURA,27613880.0
ORELLANA,2019,OTROS SERVICIOS,12620830.0
ORELLANA,2019,SALUD,11124580.0
ORELLANA,2019,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,58479430.0
ORELLANA,2019,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",102777040.0
ORELLANA,2020,ACTIVIDADES FINANCIERAS,5700920.0
ORELLANA,2020,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,70536180.0
ORELLANA,2020,ADMINISTRACIÓN PÚBLICA,148551190.0
ORELLANA,2020,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",32432830.0
ORELLANA,2020,ALOJAMIENTO Y SERVICIOS DE COMIDA,15149450.0
ORELLANA,2020,COMERCIO,85506510.0
ORELLANA,2020,CONSTRUCCIÓN,12806470.0
ORELLANA,2020,ECONOMÍA TOTAL,3335300850.0
ORELLANA,2020,ENSEÑANZA,44893220.0
ORELLANA,2020,EXPLOTACIÓN DE MINAS Y CANTERAS,2746442690.0
ORELLANA,2020,MANUFACTURA,22859260.0
ORELLANA,2020,OTROS SERVICIOS,10223400.0
ORELLANA,2020,SALUD,12172470.0
ORELLANA,2020,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,53464660.0
ORELLANA,2020,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",74561600.0
ORELLANA,2021,ACTIVIDADES FINANCIERAS,6499860.0
ORELLANA,2021,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,92512790.0
ORELLANA,2021,ADMINISTRACIÓN PÚBLICA,141561930.0
ORELLANA,2021,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",29760100.0
ORELLANA,2021,ALOJAMIENTO Y SERVICIOS DE COMIDA,15110020.0
ORELLANA,2021,COMERCIO,107187490.0
ORELLANA,2021,CONSTRUCCIÓN,7983100.0
ORELLANA,2021,ECONOMÍA TOTAL,5320009650.0
ORELLANA,2021,ENSEÑANZA,45624970.0
ORELLANA,2021,EXPLOTACIÓN DE MINAS Y CANTERAS,4668824610.0
ORELLANA,2021,MANUFACTURA,26352720.0
ORELLANA,2021,OTROS SERVICIOS,10354830.0
ORELLANA,2021,SALUD,11954260.0
ORELLANA,2021,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,53111220.0
ORELLANA,2021,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",103171750.0
ORELLANA,2022,ACTIVIDADES FINANCIERAS,9890750.0
ORELLANA,2022,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,93661640.0
ORELLANA,2022,ADMINISTRACIÓN PÚBLICA,158176500.0
ORELLANA,2022,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",35738420.0
ORELLANA,2022,ALOJAMIENTO Y SERVICIOS DE COMIDA,15607450.0
ORELLANA,2022,COMERCIO,114620150.0
ORELLANA,2022,CONSTRUCCIÓN,11484770.0
ORELLANA,2022,ECONOMÍA TOTAL,7188656220.0
ORELLANA,2022,ENSEÑANZA,46735550.0
ORELLANA,2022,EXPLOTACIÓN DE MINAS Y CANTERAS,6495159560.0
ORELLANA,2022,MANUFACTURA,28011330.0
ORELLANA,2022,OTROS SERVICIOS,10719920.0
ORELLANA,2022,SALUD,13817050.0
ORELLANA,2022,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,60305080.0
ORELLANA,2022,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",94728050.0
ORELLANA,2023,ACTIVIDADES FINANCIERAS,11363620.0
ORELLANA,2023,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,79781370.0
ORELLANA,2023,ADMINISTRACIÓN PÚBLICA,164118450.0
ORELLANA,2023,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",72446400.0
ORELLANA,2023,ALOJAMIENTO Y SERVICIOS DE COMIDA,47947970.0
ORELLANA,2023,COMERCIO,109401210.0
ORELLANA,2023,CONSTRUCCIÓN,31095620.0
ORELLANA,2023,ECONOMÍA TOTAL,5822718890.0
ORELLANA,2023,ENSEÑANZA,51146520.0
ORELLANA,2023,EXPLOTACIÓN DE MINAS Y CANTERAS,5045034130.0
ORELLANA,2023,MANUFACTURA,30205840.0
ORELLANA,2023,OTROS SERVICIOS,9276370.0
ORELLANA,2023,SALUD,14319880.0
ORELLANA,2023,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,62334510.0
ORELLANA,2023,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",94247000.0
PASTAZA,2018,ACTIVIDADES FINANCIERAS,10946640.0
PASTAZA,2018,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,29261030.0
PASTAZA,2018,ADMINISTRACIÓN PÚBLICA,113394160.0
PASTAZA,2018,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",15638640.0
PASTAZA,2018,ALOJAMIENTO Y SERVICIOS DE COMIDA,4365910.0
PASTAZA,2018,COMERCIO,34928540.0
PASTAZA,2018,CONSTRUCCIÓN,22499790.0
PASTAZA,2018,ECONOMÍA TOTAL,875868400.0
PASTAZA,2018,ENSEÑANZA,44049120.0
PASTAZA,2018,EXPLOTACIÓN DE MINAS Y CANTERAS,546425050.0
PASTAZA,2018,MANUFACTURA,8844960.0
PASTAZA,2018,OTROS SERVICIOS,6830750.0
PASTAZA,2018,SALUD,16417020.0
PASTAZA,2018,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,7181150.0
PASTAZA,2018,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",15085640.0
PASTAZA,2019,ACTIVIDADES FINANCIERAS,12395350.0
PASTAZA,2019,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,29082880.0
PASTAZA,2019,ADMINISTRACIÓN PÚBLICA,99097010.0
PASTAZA,2019,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",17775140.0
PASTAZA,2019,ALOJAMIENTO Y SERVICIOS DE COMIDA,4579620.0
PASTAZA,2019,COMERCIO,38356620.0
PASTAZA,2019,CONSTRUCCIÓN,23542820.0
PASTAZA,2019,ECONOMÍA TOTAL,782385540.0
PASTAZA,2019,ENSEÑANZA,41704340.0
PASTAZA,2019,EXPLOTACIÓN DE MINAS Y CANTERAS,456214150.0
PASTAZA,2019,MANUFACTURA,8578870.0
PASTAZA,2019,OTROS SERVICIOS,7561840.0
PASTAZA,2019,SALUD,15611780.0
PASTAZA,2019,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,7306090.0
PASTAZA,2019,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",20579030.0
PASTAZA,2020,ACTIVIDADES FINANCIERAS,11844730.0
PASTAZA,2020,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,25578730.0
PASTAZA,2020,ADMINISTRACIÓN PÚBLICA,94060220.0
PASTAZA,2020,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",13503830.0
PASTAZA,2020,ALOJAMIENTO Y SERVICIOS DE COMIDA,2843400.0
PASTAZA,2020,COMERCIO,28475660.0
PASTAZA,2020,CONSTRUCCIÓN,16905970.0
PASTAZA,2020,ECONOMÍA TOTAL,609716520.0
PASTAZA,2020,ENSEÑANZA,37003200.0
PASTAZA,2020,EXPLOTACIÓN DE MINAS Y CANTERAS,322178220.0
PASTAZA,2020,MANUFACTURA,6858140.0
PASTAZA,2020,OTROS SERVICIOS,7499540.0
PASTAZA,2020,SALUD,17833870.0
PASTAZA,2020,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,7116820.0
PASTAZA,2020,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",18014190.0
PASTAZA,2021,ACTIVIDADES FINANCIERAS,14972160.0
PASTAZA,2021,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,20910170.0
PASTAZA,2021,ADMINISTRACIÓN PÚBLICA,98076600.0
PASTAZA,2021,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",13567470.0
PASTAZA,2021,ALOJAMIENTO Y SERVICIOS DE COMIDA,2926330.0
PASTAZA,2021,COMERCIO,34102990.0
PASTAZA,2021,CONSTRUCCIÓN,21177660.0
PASTAZA,2021,ECONOMÍA TOTAL,878261760.0
PASTAZA,2021,ENSEÑANZA,37196930.0
PASTAZA,2021,EXPLOTACIÓN DE MINAS Y CANTERAS,587229850.0
PASTAZA,2021,MANUFACTURA,6502590.0
PASTAZA,2021,OTROS SERVICIOS,6779690.0
PASTAZA,2021,SALUD,15095710.0
PASTAZA,2021,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,7267620.0
PASTAZA,2021,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",12455990.0
PASTAZA,2022,ACTIVIDADES FINANCIERAS,20189580.0
PASTAZA,2022,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,22745450.0
PASTAZA,2022,ADMINISTRACIÓN PÚBLICA,110404630.0
PASTAZA,2022,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",12431890.0
PASTAZA,2022,ALOJAMIENTO Y SERVICIOS DE COMIDA,3017440.0
PASTAZA,2022,COMERCIO,40225130.0
PASTAZA,2022,CONSTRUCCIÓN,23366680.0
PASTAZA,2022,ECONOMÍA TOTAL,1112244560.0
PASTAZA,2022,ENSEÑANZA,39972630.0
PASTAZA,2022,EXPLOTACIÓN DE MINAS Y CANTERAS,789401230.0
PASTAZA,2022,MANUFACTURA,6379100.0
PASTAZA,2022,OTROS SERVICIOS,6499340.0
PASTAZA,2022,SALUD,17979940.0
PASTAZA,2022,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,7326520.0
PASTAZA,2022,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",12305000.0
PASTAZA,2023,ACTIVIDADES FINANCIERAS,20241440.0
PASTAZA,2023,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,22980880.0
PASTAZA,2023,ADMINISTRACIÓN PÚBLICA,107527550.0
PASTAZA,2023,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",18878360.0
PASTAZA,2023,ALOJAMIENTO Y SERVICIOS DE COMIDA,2868860.0
PASTAZA,2023,COMERCIO,42563980.0
PASTAZA,2023,CONSTRUCCIÓN,27576720.0
PASTAZA,2023,ECONOMÍA TOTAL,929851060.0
PASTAZA,2023,ENSEÑANZA,43589200.0
PASTAZA,2023,EXPLOTACIÓN DE MINAS Y CANTERAS,587244880.0
PASTAZA,2023,MANUFACTURA,8494960.0
PASTAZA,2023,OTROS SERVICIOS,6805290.0
PASTAZA,2023,SALUD,18703140.0
PASTAZA,2023,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,6978990.0
PASTAZA,2023,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",15396810.0
PICHINCHA,2018,ACTIVIDADES FINANCIERAS,1902515650.0
PICHINCHA,2018,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,6016048960.0
PICHINCHA,2018,ADMINISTRACIÓN PÚBLICA,1973629350.0
PICHINCHA,2018,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",830945390.0
PICHINCHA,2018,ALOJAMIENTO Y SERVICIOS DE COMIDA,513289980.0
PICHINCHA,2018,COMERCIO,4862447120.0
PICHINCHA,2018,CONSTRUCCIÓN,1659508210.0
PICHINCHA,2018,ECONOMÍA TOTAL,28267713470.0
PICHINCHA,2018,ENSEÑANZA,1095945560.0
PICHINCHA,2018,EXPLOTACIÓN DE MINAS Y CANTERAS,35122510.0
PICHINCHA,2018,MANUFACTURA,3668496900.0
PICHINCHA,2018,OTROS SERVICIOS,730261330.0
PICHINCHA,2018,SALUD,1356514600.0
PICHINCHA,2018,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,337281650.0
PICHINCHA,2018,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",3285706260.0
PICHINCHA,2019,ACTIVIDADES FINANCIERAS,1983626850.0
PICHINCHA,2019,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,6143294950.0
PICHINCHA,2019,ADMINISTRACIÓN PÚBLICA,1815183530.0
PICHINCHA,2019,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",836664170.0
PICHINCHA,2019,ALOJAMIENTO Y SERVICIOS DE COMIDA,542133540.0
PICHINCHA,2019,COMERCIO,4690184190.0
PICHINCHA,2019,CONSTRUCCIÓN,1534854920.0
PICHINCHA,2019,ECONOMÍA TOTAL,28054281780.0
PICHINCHA,2019,ENSEÑANZA,1107142110.0
PICHINCHA,2019,EXPLOTACIÓN DE MINAS Y CANTERAS,35980070.0
PICHINCHA,2019,MANUFACTURA,3492927850.0
PICHINCHA,2019,OTROS SERVICIOS,772867920.0
PICHINCHA,2019,SALUD,1463002550.0
PICHINCHA,2019,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,364027950.0
PICHINCHA,2019,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",3272391180.0
PICHINCHA,2020,ACTIVIDADES FINANCIERAS,1875885370.0
PICHINCHA,2020,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,5526348200.0
PICHINCHA,2020,ADMINISTRACIÓN PÚBLICA,1650981330.0
PICHINCHA,2020,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",738704370.0
PICHINCHA,2020,ALOJAMIENTO Y SERVICIOS DE COMIDA,391089050.0
PICHINCHA,2020,COMERCIO,4076824980.0
PICHINCHA,2020,CONSTRUCCIÓN,1013201620.0
PICHINCHA,2020,ECONOMÍA TOTAL,24411600960.0
PICHINCHA,2020,ENSEÑANZA,1025832060.0
PICHINCHA,2020,EXPLOTACIÓN DE MINAS Y CANTERAS,27067670.0
PICHINCHA,2020,MANUFACTURA,3004464240.0
PICHINCHA,2020,OTROS SERVICIOS,610320370.0
PICHINCHA,2020,SALUD,1381552720.0
PICHINCHA,2020,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,327759880.0
PICHINCHA,2020,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",2761569100.0
PICHINCHA,2021,ACTIVIDADES FINANCIERAS,1942888540.0
PICHINCHA,2021,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,5614973800.0
PICHINCHA,2021,ADMINISTRACIÓN PÚBLICA,1802529480.0
PICHINCHA,2021,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",822468580.0
PICHINCHA,2021,ALOJAMIENTO Y SERVICIOS DE COMIDA,479628720.0
PICHINCHA,2021,COMERCIO,4895139900.0
PICHINCHA,2021,CONSTRUCCIÓN,1327366690.0
PICHINCHA,2021,ECONOMÍA TOTAL,27315471000.0
PICHINCHA,2021,ENSEÑANZA,1051065010.0
PICHINCHA,2021,EXPLOTACIÓN DE MINAS Y CANTERAS,51769020.0
PICHINCHA,2021,MANUFACTURA,3405696950.0
PICHINCHA,2021,OTROS SERVICIOS,673986760.0
PICHINCHA,2021,SALUD,1713356670.0
PICHINCHA,2021,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,363236530.0
PICHINCHA,2021,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",3171364350.0
PICHINCHA,2022,ACTIVIDADES FINANCIERAS,2173427680.0
PICHINCHA,2022,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,6180941640.0
PICHINCHA,2022,ADMINISTRACIÓN PÚBLICA,1723597970.0
PICHINCHA,2022,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",853832680.0
PICHINCHA,2022,ALOJAMIENTO Y SERVICIOS DE COMIDA,481431960.0
PICHINCHA,2022,COMERCIO,5616084040.0
PICHINCHA,2022,CONSTRUCCIÓN,1442089740.0
PICHINCHA,2022,ECONOMÍA TOTAL,28591085900.0
PICHINCHA,2022,ENSEÑANZA,852275120.0
PICHINCHA,2022,EXPLOTACIÓN DE MINAS Y CANTERAS,30357470.0
PICHINCHA,2022,MANUFACTURA,3501885120.0
PICHINCHA,2022,OTROS SERVICIOS,748220260.0
PICHINCHA,2022,SALUD,1533760170.0
PICHINCHA,2022,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,328199660.0
PICHINCHA,2022,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",3124982390.0
PICHINCHA,2023,ACTIVIDADES FINANCIERAS,2393792840.0
PICHINCHA,2023,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,6622311450.0
PICHINCHA,2023,ADMINISTRACIÓN PÚBLICA,2004426240.0
PICHINCHA,2023,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",918985490.0
PICHINCHA,2023,ALOJAMIENTO Y SERVICIOS DE COMIDA,556542940.0
PICHINCHA,2023,COMERCIO,5462713520.0
PICHINCHA,2023,CONSTRUCCIÓN,1510169220.0
PICHINCHA,2023,ECONOMÍA TOTAL,30310540170.0
PICHINCHA,2023,ENSEÑANZA,883499210.0
PICHINCHA,2023,EXPLOTACIÓN DE MINAS Y CANTERAS,27128830.0
PICHINCHA,2023,MANUFACTURA,3966359300.0
PICHINCHA,2023,OTROS SERVICIOS,862704100.0
PICHINCHA,2023,SALUD,1524322860.0
PICHINCHA,2023,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,332059120.0
PICHINCHA,2023,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",3245525050.0
SANTA ELENA,2018,ACTIVIDADES FINANCIERAS,10262210.0
SANTA ELENA,2018,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,88875680.0
SANTA ELENA,2018,ADMINISTRACIÓN PÚBLICA,142257330.0
SANTA ELENA,2018,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",85342220.0
SANTA ELENA,2018,ALOJAMIENTO Y SERVICIOS DE COMIDA,22380980.0
SANTA ELENA,2018,COMERCIO,159396870.0
SANTA ELENA,2018,CONSTRUCCIÓN,74200980.0
SANTA ELENA,2018,ECONOMÍA TOTAL,1577586440.0
SANTA ELENA,2018,ENSEÑANZA,98920950.0
SANTA ELENA,2018,EXPLOTACIÓN DE MINAS Y CANTERAS,342006890.0
SANTA ELENA,2018,MANUFACTURA,433499390.0
SANTA ELENA,2018,OTROS SERVICIOS,23824510.0
SANTA ELENA,2018,SALUD,34089810.0
SANTA ELENA,2018,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,26434950.0
SANTA ELENA,2018,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",36093670.0
SANTA ELENA,2019,ACTIVIDADES FINANCIERAS,12393810.0
SANTA ELENA,2019,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,96619160.0
SANTA ELENA,2019,ADMINISTRACIÓN PÚBLICA,125970420.0
SANTA ELENA,2019,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",92544230.0
SANTA ELENA,2019,ALOJAMIENTO Y SERVICIOS DE COMIDA,23332650.0
SANTA ELENA,2019,COMERCIO,164208760.0
SANTA ELENA,2019,CONSTRUCCIÓN,65853580.0
SANTA ELENA,2019,ECONOMÍA TOTAL,1351889140.0
SANTA ELENA,2019,ENSEÑANZA,99798940.0
SANTA ELENA,2019,EXPLOTACIÓN DE MINAS Y CANTERAS,258765460.0
SANTA ELENA,2019,MANUFACTURA,289607770.0
SANTA ELENA,2019,OTROS SERVICIOS,23105860.0
SANTA ELENA,2019,SALUD,34242600.0
SANTA ELENA,2019,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,28914380.0
SANTA ELENA,2019,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",36531520.0
SANTA ELENA,2020,ACTIVIDADES FINANCIERAS,11511050.0
SANTA ELENA,2020,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,89768670.0
SANTA ELENA,2020,ADMINISTRACIÓN PÚBLICA,127762970.0
SANTA ELENA,2020,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",68891790.0
SANTA ELENA,2020,ALOJAMIENTO Y SERVICIOS DE COMIDA,15479880.0
SANTA ELENA,2020,COMERCIO,126409680.0
SANTA ELENA,2020,CONSTRUCCIÓN,44556540.0
SANTA ELENA,2020,ECONOMÍA TOTAL,958249320.0
SANTA ELENA,2020,ENSEÑANZA,92441060.0
SANTA ELENA,2020,EXPLOTACIÓN DE MINAS Y CANTERAS,60693330.0
SANTA ELENA,2020,MANUFACTURA,205509060.0
SANTA ELENA,2020,OTROS SERVICIOS,18628130.0
SANTA ELENA,2020,SALUD,38631910.0
SANTA ELENA,2020,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,25049960.0
SANTA ELENA,2020,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",32915290.0
SANTA ELENA,2021,ACTIVIDADES FINANCIERAS,12527090.0
SANTA ELENA,2021,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,84212020.0
SANTA ELENA,2021,ADMINISTRACIÓN PÚBLICA,156013300.0
SANTA ELENA,2021,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",87592910.0
SANTA ELENA,2021,ALOJAMIENTO Y SERVICIOS DE COMIDA,20854540.0
SANTA ELENA,2021,COMERCIO,164693830.0
SANTA ELENA,2021,CONSTRUCCIÓN,49739390.0
SANTA ELENA,2021,ECONOMÍA TOTAL,1158209960.0
SANTA ELENA,2021,ENSEÑANZA,93474570.0
SANTA ELENA,2021,EXPLOTACIÓN DE MINAS Y CANTERAS,88482000.0
SANTA ELENA,2021,MANUFACTURA,282289950.0
SANTA ELENA,2021,OTROS SERVICIOS,20392760.0
SANTA ELENA,2021,SALUD,37230230.0
SANTA ELENA,2021,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,26513330.0
SANTA ELENA,2021,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",34194040.0
SANTA ELENA,2022,ACTIVIDADES FINANCIERAS,16582330.0
SANTA ELENA,2022,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,98281530.0
SANTA ELENA,2022,ADMINISTRACIÓN PÚBLICA,182396390.0
SANTA ELENA,2022,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",66995710.0
SANTA ELENA,2022,ALOJAMIENTO Y SERVICIOS DE COMIDA,21853870.0
SANTA ELENA,2022,COMERCIO,199164860.0
SANTA ELENA,2022,CONSTRUCCIÓN,57540730.0
SANTA ELENA,2022,ECONOMÍA TOTAL,1204475100.0
SANTA ELENA,2022,ENSEÑANZA,123074880.0
SANTA ELENA,2022,EXPLOTACIÓN DE MINAS Y CANTERAS,114402230.0
SANTA ELENA,2022,MANUFACTURA,201215600.0
SANTA ELENA,2022,OTROS SERVICIOS,23433400.0
SANTA ELENA,2022,SALUD,35254610.0
SANTA ELENA,2022,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,29910510.0
SANTA ELENA,2022,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",34368450.0
SANTA ELENA,2023,ACTIVIDADES FINANCIERAS,17967350.0
SANTA ELENA,2023,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,89856780.0
SANTA ELENA,2023,ADMINISTRACIÓN PÚBLICA,205916430.0
SANTA ELENA,2023,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",85906570.0
SANTA ELENA,2023,ALOJAMIENTO Y SERVICIOS DE COMIDA,16743430.0
SANTA ELENA,2023,COMERCIO,177840390.0
SANTA ELENA,2023,CONSTRUCCIÓN,75601330.0
SANTA ELENA,2023,ECONOMÍA TOTAL,1217470260.0
SANTA ELENA,2023,ENSEÑANZA,132207340.0
SANTA ELENA,2023,EXPLOTACIÓN DE MINAS Y CANTERAS,95783430.0
SANTA ELENA,2023,MANUFACTURA,199994470.0
SANTA ELENA,2023,OTROS SERVICIOS,22360540.0
SANTA ELENA,2023,SALUD,35501260.0
SANTA ELENA,2023,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,26857050.0
SANTA ELENA,2023,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",34933890.0
SANTO DOMINGO,2018,ACTIVIDADES FINANCIERAS,33737430.0
SANTO DOMINGO,2018,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,210484330.0
SANTO DOMINGO,2018,ADMINISTRACIÓN PÚBLICA,173643030.0
SANTO DOMINGO,2018,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",267387730.0
SANTO DOMINGO,2018,ALOJAMIENTO Y SERVICIOS DE COMIDA,22015080.0
SANTO DOMINGO,2018,COMERCIO,373194920.0
SANTO DOMINGO,2018,CONSTRUCCIÓN,146726800.0
SANTO DOMINGO,2018,ECONOMÍA TOTAL,1806044170.0
SANTO DOMINGO,2018,ENSEÑANZA,143548030.0
SANTO DOMINGO,2018,EXPLOTACIÓN DE MINAS Y CANTERAS,3196030.0
SANTO DOMINGO,2018,MANUFACTURA,208227520.0
SANTO DOMINGO,2018,OTROS SERVICIOS,39057620.0
SANTO DOMINGO,2018,SALUD,65184300.0
SANTO DOMINGO,2018,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,23674020.0
SANTO DOMINGO,2018,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",95967330.0
SANTO DOMINGO,2019,ACTIVIDADES FINANCIERAS,33702730.0
SANTO DOMINGO,2019,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,205135990.0
SANTO DOMINGO,2019,ADMINISTRACIÓN PÚBLICA,174475870.0
SANTO DOMINGO,2019,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",197277780.0
SANTO DOMINGO,2019,ALOJAMIENTO Y SERVICIOS DE COMIDA,23765610.0
SANTO DOMINGO,2019,COMERCIO,409911990.0
SANTO DOMINGO,2019,CONSTRUCCIÓN,151585080.0
SANTO DOMINGO,2019,ECONOMÍA TOTAL,1769035240.0
SANTO DOMINGO,2019,ENSEÑANZA,144651860.0
SANTO DOMINGO,2019,EXPLOTACIÓN DE MINAS Y CANTERAS,2046610.0
SANTO DOMINGO,2019,MANUFACTURA,203634060.0
SANTO DOMINGO,2019,OTROS SERVICIOS,35022020.0
SANTO DOMINGO,2019,SALUD,63085710.0
SANTO DOMINGO,2019,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,27635650.0
SANTO DOMINGO,2019,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",97104280.0
SANTO DOMINGO,2020,ACTIVIDADES FINANCIERAS,27819050.0
SANTO DOMINGO,2020,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,186191140.0
SANTO DOMINGO,2020,ADMINISTRACIÓN PÚBLICA,190557160.0
SANTO DOMINGO,2020,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",254429870.0
SANTO DOMINGO,2020,ALOJAMIENTO Y SERVICIOS DE COMIDA,16846560.0
SANTO DOMINGO,2020,COMERCIO,352088630.0
